Discipline,Semester,Category,Credits,Course Code,Course Title,Mandatory,Weightage,Hardness
and Industrial,4,DSC,4,UK4DSCMBY201,Microbial Genetics,0.0,0.5,2.0
and Industrial,4,DSC,4,UK4DSCMBY202,Microbial physiology and metabolism,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH300,Bioenergetics and carbohydrate metabolism,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH301,"Nucleic acid, lipid and amino acid metabolism",0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH302,Human physiology and immunology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH303,Molecular Biology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH304,Environmental Biochemistry,0.0,0.5,2.0
and Industrial,1,DSC,4,UK1DSCMBY101,Introduction to Microbial world,0.0,0.5,2.0
and Industrial,1,DSC,4,UK1DSCMBY102,Introduction and Scope of Microbiology,0.0,0.5,2.0
and Industrial,2,DSC,4,UK2DSCBCH100,Introduction to biomolecules,0.0,0.5,2.0
and Industrial,2,DSC,4,UK2DSCBCH101,Structure of biomolecules,0.0,0.5,2.0
and Industrial,2,DSC,4,UK2DSCBCH102,Biomolecules in living organisms,0.0,0.5,2.0
and Industrial,2,DSC,4,UK2DSCBCH103,Biochemistry of health and diseases,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH301,Clinical biochemistry and molecular diagnostics,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH302,Endocrinology,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH303,Clinical biochemistry,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH304,Advanced biochemistry,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH305,General Informatics and Bioinformatics,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCMBY301,Medical Microbiology,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCMBY302,IPR and Bioethics,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCMBY303,Medical Bacteriology and Virology,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCMBY304,Medical Mycology and Parasitology,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCMBY305,Environmental and Agricultural Microbiology,0.0,0.5,2.0
and Industrial,3,DSC,4,UK3DSCBCH206,Properties of Biomolecules and Enzymology,0.0,0.5,2.0
and Industrial,3,DSC,4,UK3DSCMBY201,Food and Dairy Microbiology,0.0,0.5,2.0
and Industrial,3,DSC,4,UK3DSCMBY202,Microbial Diversity,0.0,0.5,2.0
and Industrial,3,DSC,4,UK3DSCMBY203,Microbes and Environment,0.0,0.5,2.0
and Industrial,4,DSC,4,UK4DSCBCH200,Enzymology,0.0,0.5,2.0
and Industrial,4,DSC,4,UK4DSCBCH201,Cell Biology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCMBY401,Molecular Biology and rDNA Technology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCMBY402,Research Methodology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCMBY403,Biophysics and Instrumentation,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCMBY404,Biostatistics and Bioinformatics,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCMBY405,Microbial Biotechnology,0.0,0.5,2.0
and Industrial,8,DSC,4,UK8DSCBCH400,Developmental Biology,0.0,0.5,2.0
and Industrial,8,DSC,4,UK8DSCBCH401,Pharmacology,0.0,0.5,2.0
and Industrial,8,DSC,4,UK8DSCBCH402,Nanomaterials for Biomedical Applications,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT100,Essentials of Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT101,Environmental Studies,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCBCH305,Cancer biology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCMBY301,Industrial Microbiology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCMBY302,Instrumentation in Microbiology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCMBY303,Food Microbiology,0.0,0.5,2.0
and Industrial,5,DSC,4,UK5DSCMBY304,Fermentation Technology,0.0,0.5,2.0
and Industrial,6,DSC,4,UK6DSCBCH300,Classical and molecular genetics,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT107,Elements of biology,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT108,Chemistry for life sciences-II,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT109,Fundamentals of Microbiology,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT110,Basics of Cell biology,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT111,"environmental microbiology, biodiversity and conservation",0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT112,Biomathematcis,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT113,"Biotechnology-Concepts, Innovations and Applications",0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT114,Cell Biology and Molecular Biology,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT200,Biomolecules and metabolism,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT201,Microbiology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH400,Cell Signalling,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH401,Advanced techniques in biochemistry,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH402,Research Methodology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH403,Genetic Engineering,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH405,Neurobiochemistry and Sensory Physiology,0.0,0.5,2.0
and Industrial,7,DSC,4,UK7DSCBCH406,Omics,0.0,0.5,2.0
FYUGP Biotechnology,4,DSC,4,UK4DSCBIT206,Cell biology & Genetics,0.0,0.5,2.0
FYUGP Biotechnology,4,DSC,4,UK4DSCBIT207,Molecular Biology,0.0,0.5,2.0
FYUGP Biotechnology,4,DSC,4,UK4DSCBIT208,Developmental Biology,0.0,0.5,2.0
FYUGP Biotechnology,4,DSC,4,UK4DSCBIT209,Metabolism and Energetics,0.0,0.5,2.0
FYUGP Biotechnology,4,DSC,4,UK4DSCBIT211,Industrial Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,5,DSC,4,UK5DSCBIT300,Recombinant DNA technology,0.0,0.5,2.0
FYUGP Biotechnology,5,DSC,4,UK5DSCBIT301,Food and Industrial Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,5,DSC,4,UK5DSCBIT302,Immunology,0.0,0.5,2.0
FYUGP Biotechnology,5,DSC,4,UK5DSCBIT303,ethanobotany and medicinal botany,0.0,0.5,2.0
FYUGP Biotechnology,6,DSC,4,UK6DSCBIT304,Animal Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT102,IT for Biological science,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT103,Fundamnetals of Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT104,Food and nutrition,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT105,Chemistry for life sciences-I,0.0,0.5,2.0
FYUGP Biotechnology,1,DSC,4,UK1DSCBIT113,Fundamentals of Microbiology,0.0,0.5,2.0
FYUGP Biotechnology,2,DSC,4,UK2DSCBIT106,Biomolecules,0.0,0.5,2.0
FYUGP Biotechnology,7,DSC,4,UK7DSCBIT401,Introduction to metabolic engineering,0.0,0.5,2.0
FYUGP Biotechnology,7,DSC,4,UK7DSCBIT402,Gene Therapy and gene editing Technolgies,0.0,0.5,2.0
FYUGP Botany,1,DSC,4,UK1DSCBOT102,Introductory Botany,0.0,0.5,2.0
FYUGP Botany,1,DSC,4,UK1DSCBOT103,Fundamentals and Scope of Botany,0.0,0.5,2.0
FYUGP Botany,1,DSC,4,UK1DSCBOT104,Plants in Daily Life,0.0,0.5,2.0
FYUGP Botany,1,DSC,4,UK1DSCBOT105,Morphology of Flowering Plants,0.0,0.5,2.0
FYUGP Botany,2,DSC,4,UK2DSCBOT102,Anatomy of Flowering Plants,0.0,0.5,2.0
FYUGP Botany,2,DSC,4,UK2DSCBOT103,Reproductive Botany and Microtechnique,0.0,0.5,2.0
FYUGP Botany,2,DSC,4,UK2DSCBOT104,"Phycology, Mycology and Plant Pathology",0.0,0.5,2.0
FYUGP Botany,2,DSC,4,UK2DSCBOT105,Biomolecules,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT202,Basics of Enzymology,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT203,Microbial Metabolism,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT204,plant physiology,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT205,Animal Physiology,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT206,Cell and Molecular Biology,0.0,0.5,2.0
FYUGP Biotechnology,3,DSC,4,UK3DSCBIT210,rDNA technology,0.0,0.5,2.0
FYUGP Biotechnology,7,DSC,4,UK7DSCBIT400,stem cell technology and regenerative medicine,0.0,0.5,2.0
FYUGP Accounts,1,DSC,4,UK1DSCCOM104,Indian Financial System,0.0,0.5,2.0
FYUGP Accounts,2,DSC,4,UK2DSCCOM101,Functional Management,0.0,0.5,2.0
FYUGP Accounts,2,DSC,4,UK2DSCCOM102,E-business and Governance,0.0,0.5,2.0
FYUGP Accounts,2,DSC,4,UK2DSCCOM103,Motivation and Leadership in Business,0.0,0.5,2.0
FYUGP Accounts,2,DSC,4,UK2DSCCOM104,Practices of Banking and Insurance,0.0,0.5,2.0
FYUGP Accounts,3,DSC,4,UK3DSCCOM200,Business Mathematics,0.0,0.5,2.0
FYUGP Accounts,3,DSC,4,UK3DSCCOM201,Corporate Accounting,0.0,0.5,2.0
FYUGP Accounts,3,DSC,4,UK3DSCCOM202,Entrepreneurship Development,0.0,0.5,2.0
FYUGP Accounts,3,DSC,4,UK3DSCCOM203,Legal Dimensions of Business,0.0,0.5,2.0
FYUGP Accounts,3,DSC,4,UK3DSCCOM204,Principles of Marketing,0.0,0.5,2.0
FYUGP Sociology,7,DSC,4,UK7DSCSGY408,Sociology of Marginalised Communities,0.0,0.5,2.0
FYUGP Sociology,7,DSC,4,UK7DSCSGY409,Project Management,0.0,0.5,2.0
FYUGP Statistics,1,DSC,4,UK1DSCSTA101,BUSINESS DATA ANALYTICS I,0.0,0.5,2.0
FYUGP Statistics,1,DSC,4,UK1DSCSTA102,QUANTITATIVE DATA ANALYTICS I,0.0,0.5,2.0
FYUGP Statistics,1,DSC,4,UK1DSCSTA103,GEO STATISTICS I,0.0,0.5,2.0
FYUGP BPA Music,2,DSC,4,UK2DSCMUV101,Fundamental Principles of Indian Music - II,0.0,0.5,2.0
FYUGP BPA Music,2,DSC,4,UK2DSCMUV102,Basic Lessons of Carnatic Music-1I,0.0,0.5,2.0
FYUGP BPA Music,2,DSC,4,UK2DSCMUV103,Foundation Course-II,0.0,0.5,2.0
FYUGP BPA Music,3,DSC,4,UK3DSCMUV201,Theory of Indian Music I,0.0,0.5,2.0
FYUGP BPA Music,3,DSC,4,UK3DSCMUV202,Abhyasa Gana and Sabha Gana,0.0,0.5,2.0
FYUGP BPA Music,3,DSC,4,UK3DSCMUV203,Musical Compositions in General,0.0,0.5,2.0
FYUGP Botany,3,DSC,4,UK3DSCBOT202,"Floral Morphology, Systematic Botany and Ethnobotany",0.0,0.5,2.0
FYUGP Botany,3,DSC,4,UK3DSCBOT203,"Bryophytes, Pteridophytes and Gymnosperms",0.0,0.5,2.0
FYUGP Botany,3,DSC,4,UK3DSCBOT204,Environmental Sciences,0.0,0.5,2.0
FYUGP Botany,3,DSC,4,UK3DSCBOT205,Biophysics and Biostatistics,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT301,Genetic Engineering,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT302,Plant Metabolic Processes,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT303,Hereditary Science,0.0,0.5,2.0
FYUGP Biotechnology,6,DSC,4,UK6DSCBIT305,Plant Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,6,DSC,4,UK6DSCBIT306,Environmental Biotechnology,0.0,0.5,2.0
FYUGP Biotechnology,6,DSC,4,UK6DSCBIT307,Plant and Animal Biotechnology,0.0,0.5,2.0
FYUGP BPA Music,7,DSC,4,UK7DSCMUV303,"Simple compositions of Muthuswami Dikshitar,",0.0,0.5,2.0
FYUGP BPA Music,7,DSC,4,UK7DSCMUV401,Research Methodology,0.0,0.5,2.0
FYUGP BPA Music,7,DSC,4,UK7DSCMUV402,Theory of Indian Music VII,0.0,0.5,2.0
FYUGP BPA Music,8,DSC,4,UK8DSCMUV401,Diverse Perspectives of Indian Music,0.0,0.5,2.0
FYUGP BPA Music,8,DSC,4,UK8DSCMUV402,Kalpita and Kalpana Sangita,0.0,0.5,2.0
FYUGP BPA Veena,1,DSC,4,UK1DSCVNA101,Fundamental Principles of Indian Music - I,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT304,Biodiversity and Conservation,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT401,Methodology in Biological Research,0.0,0.5,2.0
FYUGP Botany,7,DSC,4,UK7DSCBOT402,Plant Interaction and Defense Mechanism,0.0,0.5,2.0
FYUGP Botany,8,DSC,4,UK8DSCBOT401,Applied Aspects of Thallophytes,0.0,0.5,2.0
FYUGP Botany,8,DSC,4,UK8DSCBOT402,Applied Aspects of Archegoniates,0.0,0.5,2.0
FYUGP Botany,8,DSC,4,UK8DSCBOT403,Bioinformatics,0.0,0.5,2.0
FYUGP Botany,8,DSC,4,UK8DSCBOT404,Developmental Botany,0.0,0.5,2.0
FYUGP BPA Music,1,DSC,4,UK1DSCMUV101,Fundamental Principles of Indian Music-1,0.0,0.5,2.0
FYUGP BPA Music,1,DSC,4,UK1DSCMUV102,Basic Lessons of Carnatic Music-1,0.0,0.5,2.0
FYUGP BPA Music,1,DSC,4,UK1DSCMUV103,Foundation Course I,0.0,0.5,2.0
FYUGP BPA Veena,5,DSC,4,UK5DSCVNA301,Theory of Indian Music III,0.0,0.5,2.0
FYUGP BPA Veena,5,DSC,4,UK5DSCVNA302,Theory of Indian Music IV,0.0,0.5,2.0
FYUGP BPA Veena,5,DSC,4,UK5DSCVNA303,Chowkakala &Drutakala Kritis,0.0,0.5,2.0
FYUGP BPA Veena,6,DSC,4,UK6DSCVNA301,Theory of Indian Music V,0.0,0.5,2.0
FYUGP BPA Veena,6,DSC,4,UK6DSCVNA302,Theory of Indian Music VI,0.0,0.5,2.0
FYUGP BPA Veena,6,DSC,4,UK6DSCVNA303,Disparate Musical Forms in Carnatic Music -II,0.0,0.5,2.0
FYUGP BPA Music,4,DSC,4,UK4DSCMUV201,Theory of Indian Music II,0.0,0.5,2.0
FYUGP BPA Music,4,DSC,4,UK4DSCMUV202,Vocal Repertoire-I,0.0,0.5,2.0
FYUGP BPA Music,5,DSC,4,UK5DSCMUV301,Theory of Indian Music III,0.0,0.5,2.0
FYUGP BPA Music,5,DSC,4,UK5DSCMUV302,Theory of Indian Music IV,0.0,0.5,2.0
FYUGP BPA Music,5,DSC,4,UK5DSCMUV303,Vocal Repertoire-II,0.0,0.5,2.0
FYUGP BPA Music,6,DSC,4,UK6DSCMUV301,Theory of Indian Music V,0.0,0.5,2.0
FYUGP BPA Music,6,DSC,4,UK6DSCMUV302,Theory of Indian Music VI,0.0,0.5,2.0
FYUGP BPA Music,6,DSC,4,UK6DSCMUV303,Vocal Repertoire-III,0.0,0.5,2.0
FYUGP BPA Music,7,DSC,4,UK7DSCMUV301,Different Musical Forms of Swathi Thirunal,0.0,0.5,2.0
FYUGP BPA Music,7,DSC,4,UK7DSCMUV302,An Overview of Indian Music,0.0,0.5,2.0
FYUGP BPA Violin,2,DSC,4,UK2DSCVIO101,Fundamental Principles of Indian Music-II,0.0,0.5,2.0
FYUGP BPA Violin,2,DSC,4,UK2DSCVIO102,Elementary lessons in Carnatic Violin II,0.0,0.5,2.0
FYUGP BPA Violin,2,DSC,4,UK2DSCVIO103,Preliminary lessons on Carnatic Violin-II,0.0,0.5,2.0
FYUGP BPA Violin,3,DSC,4,UK3DSCVIO201,Theory of Indian Music I,0.0,0.5,2.0
FYUGP BPA Violin,3,DSC,4,UK3DSCVIO202,Simple Musical Forms,0.0,0.5,2.0
FYUGP BPA Violin,3,DSC,4,UK3DSCVIO203,Elementary lessons in Carnatic Violin III,0.0,0.5,2.0
FYUGP BPA Veena,1,DSC,4,UK1DSCVNA102,Basic Lessons of playing Veena-I,0.0,0.5,2.0
FYUGP BPA Veena,1,DSC,4,UK1DSCVNA103,Veena Sadhakam- I,0.0,0.5,2.0
FYUGP BPA Veena,2,DSC,4,UK2DSCVNA101,Fundamental Principles of Indian Music - II,0.0,0.5,2.0
FYUGP BPA Veena,2,DSC,4,UK2DSCVNA102,Basic Lessons of Playing Veena - II,0.0,0.5,2.0
FYUGP BPA Veena,2,DSC,4,UK2DSCVNA103,Veena Sadhakam - II,0.0,0.5,2.0
FYUGP BPA Veena,3,DSC,4,UK3DSCNAV203,Musical Compositions in General,0.0,0.5,2.0
FYUGP BPA Veena,3,DSC,4,UK3DSCVNA201,Theory of Indian Music I,0.0,0.5,2.0
FYUGP BPA Veena,3,DSC,4,UK3DSCVNA202,Abhyasa Ganam and Sabha Ganam,0.0,0.5,2.0
FYUGP BPA Veena,4,DSC,4,UK4DSCVNA201,Theory of Indian Music II,0.0,0.5,2.0
FYUGP BPA Veena,4,DSC,4,UK4DSCVNA202,Disparate Musical forms in Carnatic music -I,0.0,0.5,2.0
FYUGP BPA Violin,7,DSC,4,UK7DSCVIO302,Mini concert with Ragam Tanam Pallavi,0.0,0.5,2.0
FYUGP BPA Violin,7,DSC,4,UK7DSCVIO400,Research Methodology,0.0,0.5,2.0
FYUGP BPA Violin,7,DSC,4,UK7DSCVIO401,- Theory of Indian Music VII -History of Indian Music,0.0,0.5,2.0
FYUGP BPA Violin,8,DSC,4,UK8DSCVIO400,Diverse Perspectives of Indian Music,0.0,0.5,2.0
FYUGP BPA Violin,8,DSC,4,UK8DSCVIO401,Compositions Of Swathi Tirunal,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE100,INORGANIC CHEMISTRY I,0.0,0.5,2.0
FYUGP BPA Veena,7,DSC,4,UK7DSCVNA301,Different Musical Forms of Swathi Thirunal,0.0,0.5,2.0
FYUGP BPA Veena,7,DSC,4,UK7DSCVNA302,An overview of Indian Music,0.0,0.5,2.0
FYUGP BPA Veena,7,DSC,4,UK7DSCVNA303,Melodious Musical Forms,0.0,0.5,2.0
FYUGP BPA Veena,7,DSC,4,UK7DSCVNA401,Research Methodology,0.0,0.5,2.0
FYUGP BPA Veena,7,DSC,4,UK7DSCVNA402,Theory of Indian Music VII -History of Indian Music,0.0,0.5,2.0
FYUGP BPA Veena,8,DSC,4,UK8DSCVNA401,Diverse Perspectives of Indian Music,0.0,0.5,2.0
FYUGP BPA Veena,8,DSC,4,UK8DSCVNA402,Ragam-Tanam-Pallavi,0.0,0.5,2.0
FYUGP BPA Violin,1,DSC,4,UK1DSCVIO101,Fundamental Svara Exercises,0.0,0.5,2.0
FYUGP BPA Violin,1,DSC,4,UK1DSCVIO102,Holding Position in Violin and Basic Lessons,0.0,0.5,2.0
FYUGP BPA Violin,1,DSC,4,UK1DSCVIO103,Elementary Lessons in Carnatic Violin 1,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE105,BIOMOLECULES & BIOPHYSICAL CHEMISTRY - I,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE106,GENERAL CHEMISTRY - II,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE200,PHYSICAL CHEMISTRY - I,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE201,ESSENTIALS OF PHYSICAL CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE202,CHEMICAL INSIGHTS: FROM SOIL TO PETROCHEMICALS,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE203,NATURAL PRODUCT CHEMISTRY,0.0,0.5,2.0
FYUGP BPA Violin,4,DSC,4,UK4DSCVIO201,Theory of Indian Music II,0.0,0.5,2.0
FYUGP BPA Violin,4,DSC,4,UK4DSCVIO202,Simple Krithis of different Composers,0.0,0.5,2.0
FYUGP BPA Violin,5,DSC,4,UK5DSCVIO300,Theory of Indian Music III,0.0,0.5,2.0
FYUGP BPA Violin,5,DSC,4,UK5DSCVIO301,Theory of Indian Music IV,0.0,0.5,2.0
FYUGP BPA Violin,5,DSC,4,UK5DSCVIO302,Major and Minor Krithis,0.0,0.5,2.0
FYUGP BPA Violin,6,DSC,4,UK6DSCVIO300,Theory of Indian Music V,0.0,0.5,2.0
FYUGP BPA Violin,6,DSC,4,UK6DSCVIO301,Theory of Indian Music VI,0.0,0.5,2.0
FYUGP BPA Violin,6,DSC,4,UK6DSCVIO302,Group Krithis and Major Compositions,0.0,0.5,2.0
FYUGP BPA Violin,7,DSC,4,UK7DSCVIO300,Pancharatnam and Swarajathi,0.0,0.5,2.0
FYUGP BPA Violin,7,DSC,4,UK7DSCVIO301,An overview of Indian Music,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE303,THEORETICAL CHEMISTRY - I,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE304,ORGANIC CHEMISTRY - III,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE305,INORGANIC CHEMISTRY III B,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE300,PHYSICAL CHEMISTRY - III,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE301,ANALYTICAL PRINCIPLES - II,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE302,ORGANIC CHEMISTRY - IV,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE101,FUNDAMENTALS OF CHEMISTRY I,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE102,CHEMICAL FRONTIERS – BONDING TO ENVIRONMENTAL PERSPECTIVES,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE103,FOUNDATIONS OF INORGANIC & POLYMER CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE104,GENERAL INORGANIC CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,1,DSC,4,UK1DSCCHE105,GENERAL CHEMISTRY I,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE100,ORGANIC CHEMISTRY - I,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE101,FUNDAMENTALS OF CHEMISTRY II,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE102,ESSENTIALS OF INORGANIC CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE103,ESSENTIALS OF ORGANIC CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,2,DSC,4,UK2DSCCHE104,BIO ORGANIC CHEMISTRY & COLLOIDS,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM201,Corporate Accounting,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM202,Entrepreneurship Development,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM203,Legal Dimensions of Business,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM204,Principles of Marketing,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM205,Retail Banking,0.0,0.5,2.0
Business Information,4,DSC,4,UK4DSCCOM200,Business Statistics,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE204,CHEMISTRY UNVEILED: EVERYDAY APPLICATIONS,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE205,BIOMOLECULES & BIOPHYSICAL CHEMISTRY - II,0.0,0.5,2.0
FYUGP Chemistry,3,DSC,4,UK3DSCCHE206,GENERAL CHEMISTRY - III,0.0,0.5,2.0
FYUGP Chemistry,4,DSC,4,UK4DSCCHE200,INORGANIC CHEMISTRY II,0.0,0.5,2.0
FYUGP Chemistry,4,DSC,4,UK4DSCCHE201,ANALYTICAL PRINCIPLES - I,0.0,0.5,2.0
FYUGP Chemistry,4,DSC,4,UK4DSCCHE202,ORGANIC CHEMISTRY - II,0.0,0.5,2.0
FYUGP Chemistry,4,DSC,4,UK4DSCCHE203,CONCEPTS OF POLYMER CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE300,INORGANIC CHEMISTRY III A,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE301,MATERIAL CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,5,DSC,4,UK5DSCCHE302,PHYSICAL CHEMISTRY II,0.0,0.5,2.0
Business Information,6,DSC,4,UK6DSCCOM300,GST: Law and Practice,0.0,0.5,2.0
Business Information,6,DSC,4,UK6DSCCOM301,Financial Statement Analysis,0.0,0.5,2.0
Business Information,6,DSC,4,UK6DSCCOM302,Cost Accounting Methods and Techniques,0.0,0.5,2.0
Business Information,6,DSC,4,UK6DSCCOM304,Strategic Management,0.0,0.5,2.0
Business Information,6,DSC,4,UK6DSCCOM305,Research Methodology,0.0,0.5,2.0
Business Information,7,DSC,4,UK7DSCCOM400,Statistics for Business Research,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE303,THEORETICAL CHEMISTRY - II,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE304,PHYSICAL CHEMISTRY - IV,0.0,0.5,2.0
FYUGP Chemistry,6,DSC,4,UK6DSCCHE305,ORGANIC CHEMISTRY - V,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE400,ADVANCED INORGANIC CHEMISTRY I,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE401,ADVANCED INORGANIC CHEMISTRY II,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE402,ADVANCED ORGANIC CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE403,ADVANCED PHYSICAL CHEMISTRY,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE404,ADVANCED THEORETICAL CHEMISTRY I,0.0,0.5,2.0
FYUGP Chemistry,7,DSC,4,UK7DSCCHE405,ADVANCED THEORETICAL CHEMISTRY II,0.0,0.5,2.0
Business Information,3,DSC,4,UK3DSCCOM200,Business Mathematics,0.0,0.5,2.0
Tourism and Travel,2,DSC,4,UK2DSCCOM101,Functional Management,0.0,0.5,2.0
Tourism and Travel,2,DSC,4,UK2DSCCOM102,E-business and Governance,0.0,0.5,2.0
